0	0.153287759627343
1	0.9857853008928522
2	0.4418720041657825
5	0.11419127186679205
6	0.35018850580679045
8	0.5696067507057316
10	0.712182089693782
12	0.09498915740691709
14	0.6311017588522101
15	0.5061551869692832
17	0.1324387519499305
18	0.692461168492076
20	0.14309548212257092
21	0.13545050935973335
22	0.8845536850346123
27	0.5849741161616161
30	0.4692191272170547
31	0.9675769675595189
34	0.5786266108127226
35	0.49300952375738766
37	0.0861609045004033
38	0.615199739217628
39	0.5515311355311355
40	0.5035994051577785
45	0.14379622416682328
46	0.2526036176542069
48	0.5381070651154203
49	0.682384892636247
50	0.09379094523222642
51	0.09174131292622667
52	0.9562004734396039
54	0.34152163255679596
55	0.3505569624486188
60	0.15499431510242265
62	0.5146515318438076
64	0.3260875831075697
65	0.6686130629070292
66	0.7694652200758233
68	0.35693524818093786
71	0.1778797825504987
74	0.30927344073492036
75	0.076027890069964
76	0.1288519055610142
77	0.14379622416682328
78	0.5854388482378294
79	0.6299547390221079
81	0.17013727265077466
85	0.5343567125172651
89	0.08675794488395486
90	0.14423411362109104
92	0.48373236580687207
96	0.33890655812875053
97	0.4337165582880994
100	0.4634340348840387
101	0.1288519055610142
102	0.45866059381751617
103	0.16923908977582522
104	0.11187873369525483
105	0.12371213538078436
107	0.11463956310152373
108	0.1309008002359183
109	0.7501162846656269
113	0.628696845286827
116	0.05736732775253251
118	0.3584992310750825
122	0.5376649747504199
124	0.3269237463747897
127	0.06737679097853816
132	0.5071246098698908
133	0.8046634367512447
140	0.6215543145794693
141	0.672714793626022
142	0.5775087242784612
144	0.12341792995073163
145	0.30572924555458564
150	0.10960705759501764
154	0.10893091778869986
155	0.3693430611282244
156	0.8474700812071967
157	0.14379622416682328
158	0.16314242469820098
159	0.019930636954895175
161	0.6188297797857792
162	0.11085106933968948
165	0.3086245379566639
167	0.35061664470249565
170	0.3744657835874818
171	0.15577586206896551
172	0.7007738674084045
173	0.10752526039349615
175	0.31081885423300815
178	0.1324387519499305
179	0.16381849519784253
181	0.4129651444282338
185	0.29250123593553135
187	0.33176666848864733
188	0.286397299767455
190	0.7868325034661531
193	0.7553709462784398
194	0.6156299335049336
196	0.07891342783675562
198	0.503711229126708
200	0.14730734067798557
202	0.16892266186450922
204	0.09146504433418112
205	0.7805034320081583
206	0.16804563642870657
208	0.891914525651641
210	0.06737679097853816
211	0.7719704018453838
214	0.18644905588174446
215	0.979451967559519
218	0.9675191831441832
220	0.09038769626788276
222	0.1381842632968561
223	0.1288519055610142
229	0.3913202833667891
230	0.9607013060388045
231	0.11957171735404586
233	0.124978354978355
235	0.4942232940430429
236	0.1701687256645328
238	0.16991542624435796
239	0.14411026341286978
240	0.6396576904020959
241	0.7708454513322934
242	0.1212055866715386
243	0.06727975059498663
245	0.5391596195802016
247	0.8309526135657209
249	0.18783237962236365
250	0.10999152384930591
251	0.5495300287494493
252	0.3813949604697755
253	0.1385711591054837
255	0.6522134054885602
258	0.9810320036570037
261	0.055513957307060754
262	0.4592502179553249
263	0.13373454763759882
264	0.503711229126708
266	0.0617838909738308
267	0.11976423790747809
268	0.8882600714689285
270	0.41019667335690535
271	0.14391882986434157
272	0.7817428763528171
278	0.1807758620689655
279	0.6434573975868125
283	0.09549068535982214
285	0.10897175297359026
293	0.591737440492292
294	0.07621041465370192
298	0.4246804131943038
299	0.8857519425019427
301	0.2639958630106118
302	0.1221805018438448
303	0.8297975345847673
304	0.14379622416682328
306	0.9748941831441832
308	0.5795311028268622
309	0.9665191831441833
310	0.9603305708305708
311	0.8824868421052632
312	0.8410427105625629
313	0.12371213538078436
315	0.4195407174656839
316	0.7793026639023278
317	0.0977093870966862
318	0.7619144949123138
319	0.975342902711324
320	0.06872640810414414
327	0.7786462155906553
331	0.35936465383663274
333	0.08504640647907728
334	0.9540901949276933
337	0.9672691831441833
338	0.14254911548634333
342	0.1160463457240782
344	0.12985728902075033
345	0.6974101305457675
346	0.588940406761336
350	0.08831143150008364
351	0.3505569624486188
352	0.6711411562293915
354	0.07207660848926657
356	0.9753496015566546
358	0.642842334132813
361	0.5423482571542906
362	0.4430901937329956
363	0.10717101206391731
364	0.2526036176542069
366	0.9309552114552117
367	0.6840331440432059
372	0.09549068535982214
374	0.327547159736815
375	0.9888269675595189
378	0.1530435443819151
379	0.07326886978889692
380	0.9687820036570036
382	0.1987930671448052
384	0.1288519055610142
386	0.08426190476190477
389	0.7681126328391303
390	0.5716214260770761
391	0.09174131292622667
392	0.11262456983280178
395	0.09224131292622667
397	0.12002752798072425
399	0.7543307740795552
401	0.12682148839046825
402	0.6213482147506965
403	0.13857473346647695
406	0.11366620749888849
408	0.07024861273900193
409	0.3913202833667891
412	0.8825191018141533
413	0.07922998356196803
416	0.8840266194690394
418	0.1324387519499305
420	0.12591731789511815
422	0.1383960018755619
424	0.18451987588134774
425	0.10999152384930591
428	0.07891342783675562
432	0.6202962195209691
434	0.5414367113278694
436	0.3982963255551604
439	0.1583821401487197
440	0.8203333459717135
441	0.10158194028310139
443	0.7476093936081749
447	0.4353443772939296
451	0.1490085911050287
452	0.3260875831075697
453	0.6328672823788586
456	0.3863949604697755
457	0.9472580643550141
458	0.4435854176953442
460	0.338805716107695
462	0.2944451755890378
465	0.10809248642289168
467	0.39812211619693116
471	0.15677869399246083
474	0.7123844789412377
475	0.30649528355457895
476	0.15377181900055212
477	0.13166805495870515
479	0.7805034320081583
481	0.07922998356196803
482	0.1381842632968561
483	0.4358591279921076
484	0.6245818113139757
485	0.3913202833667891
487	0.26111489146208394
489	0.5790101323734114
491	0.06760140810414414
492	0.47774550261443516
493	0.3674665939710444
494	0.0861609045004033
495	0.31889202889546975
496	0.9395338067729374
500	0.08854652800771871
501	0.9061400734956099
503	0.5866131383407349
505	0.6151581465919701
506	0.8438595897547772
511	0.14379622416682328
513	0.9345338067729374
516	0.7503127180728956
518	0.784047581030738
519	0.15985971402793356
