0	0.49219677
1	0.5089574
2	0.4966759
5	0.49219677
6	0.4990938
8	0.4966759
10	0.50651884
12	0.49219677
14	0.50651884
15	0.5016583
17	0.49219677
18	0.5
20	0.49219677
21	0.49219677
22	0.50651884
27	0.4990938
30	0.501102
31	0.5089574
34	0.4990938
35	0.50246954
37	0.49219677
38	0.50651884
39	0.50651884
40	0.5
45	0.49219677
46	0.49219677
48	0.5028833
49	0.50651884
50	0.50110805
51	0.49219677
52	0.50415826
54	0.4990938
55	0.49430636
60	0.49402222
62	0.49430636
64	0.49430636
65	0.5028833
66	0.5089574
68	0.49446008
71	0.49446008
74	0.49219677
75	0.49219677
76	0.49219677
77	0.49219677
78	0.50553995
79	0.4966759
81	0.49219677
85	0.5
89	0.49219677
90	0.49219677
92	0.49430636
96	0.4990938
97	0.503837
100	0.4966759
101	0.49219677
102	0.4990938
103	0.49219677
104	0.49219677
105	0.49219677
107	0.49219677
108	0.49219677
109	0.50193584
113	0.50651884
116	0.49219677
118	0.4990938
122	0.49402222
124	0.4990938
127	0.49219677
132	0.5
133	0.5089574
140	0.5033316
141	0.50651884
142	0.50651884
144	0.49219677
145	0.49219677
150	0.49219677
154	0.49219677
155	0.4990938
156	0.50651884
157	0.49219677
158	0.49219677
159	0.49219677
161	0.5089574
162	0.49219677
165	0.49219677
167	0.5
170	0.4990938
171	0.50110805
172	0.50651884
173	0.49219677
175	0.49219677
178	0.49219677
179	0.49219677
181	0.5028833
185	0.49430636
187	0.49430636
188	0.49219677
190	0.5089574
193	0.50553995
194	0.5089574
196	0.49219677
198	0.50651884
200	0.49219677
202	0.49219677
204	0.49219677
205	0.50651884
206	0.49219677
208	0.50651884
210	0.49219677
211	0.5089574
214	0.49219677
215	0.5089574
218	0.5089574
220	0.49219677
222	0.49219677
223	0.49219677
229	0.50193584
230	0.5089574
231	0.49219677
233	0.49446008
235	0.50651884
236	0.49219677
238	0.49219677
239	0.49219677
240	0.50651884
241	0.50651884
242	0.49219677
243	0.49219677
245	0.49430636
247	0.5089574
249	0.49219677
250	0.49219677
251	0.5
252	0.4990938
253	0.49219677
255	0.4966759
258	0.5089574
261	0.50110805
262	0.4990938
263	0.501102
264	0.50651884
266	0.49219677
267	0.49219677
268	0.50415826
270	0.49430636
271	0.49219677
272	0.5089574
278	0.50110805
279	0.5
283	0.49219677
285	0.49402222
293	0.50651884
294	0.49219677
298	0.49430636
299	0.50415826
301	0.49219677
302	0.49219677
303	0.5089574
304	0.49219677
306	0.5089574
308	0.49402222
309	0.5089574
310	0.5089574
311	0.5089574
312	0.5089574
313	0.49219677
315	0.4966759
316	0.5089574
317	0.49219677
318	0.5089574
319	0.5089574
320	0.49219677
327	0.5089574
331	0.49430636
333	0.49219677
334	0.5089574
337	0.5089574
338	0.49219677
342	0.49219677
344	0.49219677
345	0.5089574
346	0.5089574
350	0.49219677
351	0.49430636
352	0.49871668
354	0.49871668
356	0.5089574
358	0.50651884
361	0.49402222
362	0.4966759
363	0.49219677
364	0.49219677
366	0.50415826
367	0.50651884
372	0.49219677
374	0.50193584
375	0.5089574
378	0.49871668
379	0.49219677
380	0.5089574
382	0.49219677
384	0.49219677
386	0.50110805
389	0.5089574
390	0.4990938
391	0.49219677
392	0.49219677
395	0.49219677
397	0.49219677
399	0.5089574
401	0.49219677
402	0.50651884
403	0.49219677
406	0.49219677
408	0.49219677
409	0.50193584
412	0.5089574
413	0.49219677
416	0.5089574
418	0.49219677
420	0.49871668
422	0.49219677
424	0.49219677
425	0.49219677
428	0.49219677
432	0.5089574
434	0.4990938
436	0.49874833
439	0.49219677
440	0.5089574
441	0.49219677
443	0.5089574
447	0.5024695
451	0.49219677
452	0.5024695
453	0.4990938
456	0.4990938
457	0.5089574
458	0.5016583
460	0.4990938
462	0.49430636
465	0.49219677
467	0.4990938
471	0.49219677
474	0.50651884
475	0.49430636
476	0.49219677
477	0.49219677
479	0.50651884
481	0.49219677
482	0.49219677
483	0.4966759
484	0.4990938
485	0.50193584
487	0.4990938
489	0.49219677
491	0.49219677
492	0.4990938
493	0.4990938
494	0.49219677
495	0.5028833
496	0.50415826
500	0.49219677
501	0.50651884
503	0.4966759
505	0.4990938
506	0.5089574
511	0.49219677
513	0.5016583
516	0.5089574
518	0.5089574
519	0.49219677
520	0.5089574
521	0.49219677
522	0.49871668
523	0.5089574
524	0.49871668
526	0.5016583
527	0.49430636
529	0.49219677
530	0.5089574
531	0.49871668
532	0.49871668
533	0.49874833
535	0.5089574
538	0.49219677
542	0.49446008
545	0.4990938
549	0.49219677
553	0.49402222
557	0.49430636
558	0.5089574
561	0.49219677
563	0.49219677
564	0.50651884
566	0.49219677
567	0.4966759
570	0.49219677
572	0.5024695
573	0.50651884
578	0.50651884
580	0.5089574
583	0.503837
585	0.5089574
587	0.4990938
588	0.49219677
592	0.49219677
596	0.5089574
597	0.49219677
603	0.49219677
609	0.5089574
612	0.50651884
614	0.49219677
615	0.5089574
618	0.5089574
619	0.49219677
620	0.49402222
625	0.4990938
626	0.49219677
627	0.5089574
631	0.49219677
632	0.503837
634	0.49874833
635	0.5089574
638	0.4966759
642	0.49874833
643	0.49219677
644	0.50651884
646	0.49219677
647	0.4990938
648	0.49219677
650	0.49219677
652	0.49219677
653	0.50651884
654	0.50651884
655	0.49219677
656	0.49219677
657	0.5
658	0.49219677
666	0.49219677
669	0.5089574
671	0.503837
672	0.49219677
674	0.49219677
676	0.49219677
678	0.5
680	0.50651884
681	0.4990938
683	0.49219677
686	0.49219677
688	0.49219677
693	0.49402222
694	0.4990938
695	0.49219677
698	0.4990938
700	0.5089574
701	0.5024695
704	0.49219677
706	0.5089574
708	0.5089574
710	0.5089574
712	0.4990938
713	0.49219677
715	0.49219677
718	0.49219677
720	0.5089574
722	0.49219677
724	0.503837
725	0.49219677
726	0.5089574
727	0.50651884
728	0.49219677
731	0.5028833
735	0.49219677
738	0.49219677
740	0.49430636
742	0.5089574
744	0.49219677
750	0.5089574
752	0.49219677
753	0.49219677
760	0.49219677
761	0.49219677
762	0.49871668
764	0.49219677
766	0.49430636
768	0.49219677
769	0.49219677
771	0.49219677
778	0.49219677
780	0.50651884
782	0.5024695
784	0.49219677
785	0.49219677
786	0.50651884
787	0.49219677
788	0.50110805
796	0.5016583
799	0.5
800	0.49219677
803	0.50110805
806	0.501102
807	0.50651884
808	0.49219677
810	0.49219677
811	0.49219677
813	0.49446008
815	0.49430636
816	0.50651884
817	0.49402222
818	0.49219677
819	0.49219677
820	0.50415826
822	0.501102
823	0.4966759
825	0.49219677
827	0.50553995
832	0.49871668
833	0.49219677
837	0.49219677
838	0.49219677
839	0.49430636
841	0.49219677
843	0.49402222
848	0.49219677
851	0.49219677
852	0.50651884
857	0.4990938
859	0.49871668
862	0.5089574
864	0.49219677
866	0.5089574
870	0.49219677
875	0.50651884
876	0.49219677
877	0.49219677
878	0.49219677
880	0.5089574
881	0.49219677
882	0.50651884
883	0.49219677
885	0.4966759
886	0.49219677
887	0.5089574
889	0.5024695
890	0.49219677
